email_id,subject,body,label,dataset_id,thread_id,sender_group,timestamp
D2_2116,Energy trading model calibration parameters [116],"Hi Mark, We updated the volatility curves in the pricing model. The updated parameters have been saved to the shared drive. (Ref ID: ENR-616)",legitimate,enron_spam,TH_ENR_116,GRP_ENR_1,2026-01-21T05:16:00+00:00
D2_2117,Schedule change for Houston energy conference [117],"Hi All, The keynote panel at the Houston energy conference has been moved to 2 PM on Tuesday. Please update your itineraries. (Ref ID: ENR-617)",legitimate,enron_spam,TH_ENR_117,GRP_ENR_2,2026-01-21T09:27:00+00:00
D2_2118,Contract confirmation for physical power delivery [118],Please find the executed contract confirmation for the July power delivery agreement attached. Thank you. (Ref ID: ENR-618),legitimate,enron_spam,TH_ENR_118,GRP_ENR_3,2026-01-21T13:38:00+00:00
D2_2119,IT system maintenance notification for Enron intranet [119],The internal trading database will undergo routine maintenance this Sunday from midnight to 4 AM. Expect brief downtime. (Ref ID: ENR-619),legitimate,enron_spam,TH_ENR_119,GRP_ENR_4,2026-01-21T17:49:00+00:00
D2_2120,Enron North America gas trading schedule [120],Here is the revised natural gas delivery schedule for the Houston pipeline hub for next week. Please review the volume numbers. (Ref ID: ENR-620),legitimate,enron_spam,TH_ENR_100,GRP_ENR_1,2026-01-21T22:00:00+00:00
D2_2121,Meeting notes from risk management committee [121],Attached are the summary notes and action items from yesterday's risk committee meeting. Let me know if any adjustments are needed. (Ref ID: ENR-621),legitimate,enron_spam,TH_ENR_101,GRP_ENR_2,2026-01-22T02:11:00+00:00
D2_2122,Quarterly financial report review draft [122],"Vince, Please take a look at the attached draft for the Q2 financial summary before we present it to executive management. (Ref ID: ENR-622)",legitimate,enron_spam,TH_ENR_102,GRP_ENR_3,2026-01-22T06:22:00+00:00
D2_2123,Pipeline capacity allocation update [123],The revised capacity allocation for the Western transmission segment has been finalized. See attached spreadsheet for details. (Ref ID: ENR-623),legitimate,enron_spam,TH_ENR_103,GRP_ENR_4,2026-01-22T10:33:00+00:00
D2_2124,Energy trading model calibration parameters [124],"Hi Mark, We updated the volatility curves in the pricing model. The updated parameters have been saved to the shared drive. (Ref ID: ENR-624)",legitimate,enron_spam,TH_ENR_104,GRP_ENR_1,2026-01-22T14:44:00+00:00
D2_2125,Schedule change for Houston energy conference [125],"Hi All, The keynote panel at the Houston energy conference has been moved to 2 PM on Tuesday. Please update your itineraries. (Ref ID: ENR-625)",legitimate,enron_spam,TH_ENR_105,GRP_ENR_2,2026-01-22T18:55:00+00:00
D2_2126,Contract confirmation for physical power delivery [126],Please find the executed contract confirmation for the July power delivery agreement attached. Thank you. (Ref ID: ENR-626),legitimate,enron_spam,TH_ENR_106,GRP_ENR_3,2026-01-22T23:06:00+00:00
D2_2127,IT system maintenance notification for Enron intranet [127],The internal trading database will undergo routine maintenance this Sunday from midnight to 4 AM. Expect brief downtime. (Ref ID: ENR-627),legitimate,enron_spam,TH_ENR_107,GRP_ENR_4,2026-01-23T03:17:00+00:00
D2_2128,Enron North America gas trading schedule [128],Here is the revised natural gas delivery schedule for the Houston pipeline hub for next week. Please review the volume numbers. (Ref ID: ENR-628),legitimate,enron_spam,TH_ENR_108,GRP_ENR_1,2026-01-23T07:28:00+00:00
D2_2129,Meeting notes from risk management committee [129],Attached are the summary notes and action items from yesterday's risk committee meeting. Let me know if any adjustments are needed. (Ref ID: ENR-629),legitimate,enron_spam,TH_ENR_109,GRP_ENR_2,2026-01-23T11:39:00+00:00
D2_2130,Quarterly financial report review draft [130],"Vince, Please take a look at the attached draft for the Q2 financial summary before we present it to executive management. (Ref ID: ENR-630)",legitimate,enron_spam,TH_ENR_110,GRP_ENR_3,2026-01-23T15:50:00+00:00
D2_2131,Pipeline capacity allocation update [131],The revised capacity allocation for the Western transmission segment has been finalized. See attached spreadsheet for details. (Ref ID: ENR-631),legitimate,enron_spam,TH_ENR_111,GRP_ENR_4,2026-01-23T20:01:00+00:00
D2_2132,Energy trading model calibration parameters [132],"Hi Mark, We updated the volatility curves in the pricing model. The updated parameters have been saved to the shared drive. (Ref ID: ENR-632)",legitimate,enron_spam,TH_ENR_112,GRP_ENR_1,2026-01-24T00:12:00+00:00
D2_2133,Schedule change for Houston energy conference [133],"Hi All, The keynote panel at the Houston energy conference has been moved to 2 PM on Tuesday. Please update your itineraries. (Ref ID: ENR-633)",legitimate,enron_spam,TH_ENR_113,GRP_ENR_2,2026-01-24T04:23:00+00:00
D2_2134,Contract confirmation for physical power delivery [134],Please find the executed contract confirmation for the July power delivery agreement attached. Thank you. (Ref ID: ENR-634),legitimate,enron_spam,TH_ENR_114,GRP_ENR_3,2026-01-24T08:34:00+00:00
D2_2135,IT system maintenance notification for Enron intranet [135],The internal trading database will undergo routine maintenance this Sunday from midnight to 4 AM. Expect brief downtime. (Ref ID: ENR-635),legitimate,enron_spam,TH_ENR_115,GRP_ENR_4,2026-01-24T12:45:00+00:00
D2_2136,Enron North America gas trading schedule [136],Here is the revised natural gas delivery schedule for the Houston pipeline hub for next week. Please review the volume numbers. (Ref ID: ENR-636),legitimate,enron_spam,TH_ENR_116,GRP_ENR_1,2026-01-24T16:56:00+00:00
D2_2137,Meeting notes from risk management committee [137],Attached are the summary notes and action items from yesterday's risk committee meeting. Let me know if any adjustments are needed. (Ref ID: ENR-637),legitimate,enron_spam,TH_ENR_117,GRP_ENR_2,2026-01-24T21:07:00+00:00
D2_2138,Quarterly financial report review draft [138],"Vince, Please take a look at the attached draft for the Q2 financial summary before we present it to executive management. (Ref ID: ENR-638)",legitimate,enron_spam,TH_ENR_118,GRP_ENR_3,2026-01-25T01:18:00+00:00
D2_2139,Pipeline capacity allocation update [139],The revised capacity allocation for the Western transmission segment has been finalized. See attached spreadsheet for details. (Ref ID: ENR-639),legitimate,enron_spam,TH_ENR_119,GRP_ENR_4,2026-01-25T05:29:00+00:00
D2_2140,Energy trading model calibration parameters [140],"Hi Mark, We updated the volatility curves in the pricing model. The updated parameters have been saved to the shared drive. (Ref ID: ENR-640)",legitimate,enron_spam,TH_ENR_100,GRP_ENR_1,2026-01-25T09:40:00+00:00
D2_2141,Schedule change for Houston energy conference [141],"Hi All, The keynote panel at the Houston energy conference has been moved to 2 PM on Tuesday. Please update your itineraries. (Ref ID: ENR-641)",legitimate,enron_spam,TH_ENR_101,GRP_ENR_2,2026-01-25T13:51:00+00:00
D2_2142,Contract confirmation for physical power delivery [142],Please find the executed contract confirmation for the July power delivery agreement attached. Thank you. (Ref ID: ENR-642),legitimate,enron_spam,TH_ENR_102,GRP_ENR_3,2026-01-25T18:02:00+00:00
D2_2143,IT system maintenance notification for Enron intranet [143],The internal trading database will undergo routine maintenance this Sunday from midnight to 4 AM. Expect brief downtime. (Ref ID: ENR-643),legitimate,enron_spam,TH_ENR_103,GRP_ENR_4,2026-01-25T22:13:00+00:00
D2_2144,Enron North America gas trading schedule [144],Here is the revised natural gas delivery schedule for the Houston pipeline hub for next week. Please review the volume numbers. (Ref ID: ENR-644),legitimate,enron_spam,TH_ENR_104,GRP_ENR_1,2026-01-26T02:24:00+00:00
D2_2145,Meeting notes from risk management committee [145],Attached are the summary notes and action items from yesterday's risk committee meeting. Let me know if any adjustments are needed. (Ref ID: ENR-645),legitimate,enron_spam,TH_ENR_105,GRP_ENR_2,2026-01-26T06:35:00+00:00
D2_2146,Quarterly financial report review draft [146],"Vince, Please take a look at the attached draft for the Q2 financial summary before we present it to executive management. (Ref ID: ENR-646)",legitimate,enron_spam,TH_ENR_106,GRP_ENR_3,2026-01-26T10:46:00+00:00
D2_2147,Pipeline capacity allocation update [147],The revised capacity allocation for the Western transmission segment has been finalized. See attached spreadsheet for details. (Ref ID: ENR-647),legitimate,enron_spam,TH_ENR_107,GRP_ENR_4,2026-01-26T14:57:00+00:00
D2_2148,Energy trading model calibration parameters [148],"Hi Mark, We updated the volatility curves in the pricing model. The updated parameters have been saved to the shared drive. (Ref ID: ENR-648)",legitimate,enron_spam,TH_ENR_108,GRP_ENR_1,2026-01-26T19:08:00+00:00
D2_2149,Schedule change for Houston energy conference [149],"Hi All, The keynote panel at the Houston energy conference has been moved to 2 PM on Tuesday. Please update your itineraries. (Ref ID: ENR-649)",legitimate,enron_spam,TH_ENR_109,GRP_ENR_2,2026-01-26T23:19:00+00:00
D2_2150,Contract confirmation for physical power delivery [150],Please find the executed contract confirmation for the July power delivery agreement attached. Thank you. (Ref ID: ENR-650),legitimate,enron_spam,TH_ENR_110,GRP_ENR_3,2026-01-27T03:30:00+00:00
D2_2151,IT system maintenance notification for Enron intranet [151],The internal trading database will undergo routine maintenance this Sunday from midnight to 4 AM. Expect brief downtime. (Ref ID: ENR-651),legitimate,enron_spam,TH_ENR_111,GRP_ENR_4,2026-01-27T07:41:00+00:00
D2_2152,Enron North America gas trading schedule [152],Here is the revised natural gas delivery schedule for the Houston pipeline hub for next week. Please review the volume numbers. (Ref ID: ENR-652),legitimate,enron_spam,TH_ENR_112,GRP_ENR_1,2026-01-27T11:52:00+00:00
D2_2153,Meeting notes from risk management committee [153],Attached are the summary notes and action items from yesterday's risk committee meeting. Let me know if any adjustments are needed. (Ref ID: ENR-653),legitimate,enron_spam,TH_ENR_113,GRP_ENR_2,2026-01-27T16:03:00+00:00
D2_2154,Quarterly financial report review draft [154],"Vince, Please take a look at the attached draft for the Q2 financial summary before we present it to executive management. (Ref ID: ENR-654)",legitimate,enron_spam,TH_ENR_114,GRP_ENR_3,2026-01-27T20:14:00+00:00
D2_2155,Pipeline capacity allocation update [155],The revised capacity allocation for the Western transmission segment has been finalized. See attached spreadsheet for details. (Ref ID: ENR-655),legitimate,enron_spam,TH_ENR_115,GRP_ENR_4,2026-01-28T00:25:00+00:00
D2_2156,Energy trading model calibration parameters [156],"Hi Mark, We updated the volatility curves in the pricing model. The updated parameters have been saved to the shared drive. (Ref ID: ENR-656)",legitimate,enron_spam,TH_ENR_116,GRP_ENR_1,2026-01-28T04:36:00+00:00
D2_2157,Schedule change for Houston energy conference [157],"Hi All, The keynote panel at the Houston energy conference has been moved to 2 PM on Tuesday. Please update your itineraries. (Ref ID: ENR-657)",legitimate,enron_spam,TH_ENR_117,GRP_ENR_2,2026-01-28T08:47:00+00:00
D2_2158,Contract confirmation for physical power delivery [158],Please find the executed contract confirmation for the July power delivery agreement attached. Thank you. (Ref ID: ENR-658),legitimate,enron_spam,TH_ENR_118,GRP_ENR_3,2026-01-28T12:58:00+00:00
D2_2159,IT system maintenance notification for Enron intranet [159],The internal trading database will undergo routine maintenance this Sunday from midnight to 4 AM. Expect brief downtime. (Ref ID: ENR-659),legitimate,enron_spam,TH_ENR_119,GRP_ENR_4,2026-01-28T17:09:00+00:00
D2_2160,Buy low price stocks now before explosive growth!,Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release!,spam,enron_spam,TH_ENR_100,GRP_ENR_1,2026-01-01T00:00:00+00:00
D2_2161,Refinance your home loan with super low rates!,Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now!,spam,enron_spam,TH_ENR_101,GRP_ENR_2,2026-01-01T04:11:00+00:00
D2_2162,Pharmacy online mega sale - 80% off prescription drugs!,Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed!,spam,enron_spam,TH_ENR_102,GRP_ENR_3,2026-01-01T08:22:00+00:00
D2_2163,Earn easy money online working 2 hours a day!,"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access!",spam,enron_spam,TH_ENR_103,GRP_ENR_4,2026-01-01T12:33:00+00:00
D2_2164,Casino bonus $500 free chip no deposit required!,"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today!",spam,enron_spam,TH_ENR_104,GRP_ENR_1,2026-01-01T16:44:00+00:00
D2_2165,"Cheap software licenses: Windows, Office, Photoshop!","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox!",spam,enron_spam,TH_ENR_105,GRP_ENR_2,2026-01-01T20:55:00+00:00
D2_2166,Increase your website traffic by 10x guaranteed!,Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now!,spam,enron_spam,TH_ENR_106,GRP_ENR_3,2026-01-02T01:06:00+00:00
D2_2167,Urgent notification: Your account requires immediate verification,"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now!",spam,enron_spam,TH_ENR_107,GRP_ENR_4,2026-01-02T05:17:00+00:00
D2_2168,Buy low price stocks now before explosive growth! [8],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-508),spam,enron_spam,TH_ENR_108,GRP_ENR_1,2026-01-02T09:28:00+00:00
D2_2169,Refinance your home loan with super low rates! [9],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-509),spam,enron_spam,TH_ENR_109,GRP_ENR_2,2026-01-02T13:39:00+00:00
D2_2170,Pharmacy online mega sale - 80% off prescription drugs! [10],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-510),spam,enron_spam,TH_ENR_110,GRP_ENR_3,2026-01-02T17:50:00+00:00
D2_2171,Earn easy money online working 2 hours a day! [11],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-511)",spam,enron_spam,TH_ENR_111,GRP_ENR_4,2026-01-02T22:01:00+00:00
D2_2172,Casino bonus $500 free chip no deposit required! [12],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-512)",spam,enron_spam,TH_ENR_112,GRP_ENR_1,2026-01-03T02:12:00+00:00
D2_2173,"Cheap software licenses: Windows, Office, Photoshop! [13]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-513)",spam,enron_spam,TH_ENR_113,GRP_ENR_2,2026-01-03T06:23:00+00:00
D2_2174,Increase your website traffic by 10x guaranteed! [14],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-514),spam,enron_spam,TH_ENR_114,GRP_ENR_3,2026-01-03T10:34:00+00:00
D2_2175,Urgent notification: Your account requires immediate verification [15],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-515)",spam,enron_spam,TH_ENR_115,GRP_ENR_4,2026-01-03T14:45:00+00:00
D2_2176,Buy low price stocks now before explosive growth! [16],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-516),spam,enron_spam,TH_ENR_116,GRP_ENR_1,2026-01-03T18:56:00+00:00
D2_2177,Refinance your home loan with super low rates! [17],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-517),spam,enron_spam,TH_ENR_117,GRP_ENR_2,2026-01-03T23:07:00+00:00
D2_2178,Pharmacy online mega sale - 80% off prescription drugs! [18],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-518),spam,enron_spam,TH_ENR_118,GRP_ENR_3,2026-01-04T03:18:00+00:00
D2_2179,Earn easy money online working 2 hours a day! [19],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-519)",spam,enron_spam,TH_ENR_119,GRP_ENR_4,2026-01-04T07:29:00+00:00
D2_2180,Casino bonus $500 free chip no deposit required! [20],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-520)",spam,enron_spam,TH_ENR_100,GRP_ENR_1,2026-01-04T11:40:00+00:00
D2_2181,"Cheap software licenses: Windows, Office, Photoshop! [21]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-521)",spam,enron_spam,TH_ENR_101,GRP_ENR_2,2026-01-04T15:51:00+00:00
D2_2182,Increase your website traffic by 10x guaranteed! [22],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-522),spam,enron_spam,TH_ENR_102,GRP_ENR_3,2026-01-04T20:02:00+00:00
D2_2183,Urgent notification: Your account requires immediate verification [23],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-523)",spam,enron_spam,TH_ENR_103,GRP_ENR_4,2026-01-05T00:13:00+00:00
D2_2184,Buy low price stocks now before explosive growth! [24],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-524),spam,enron_spam,TH_ENR_104,GRP_ENR_1,2026-01-05T04:24:00+00:00
D2_2185,Refinance your home loan with super low rates! [25],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-525),spam,enron_spam,TH_ENR_105,GRP_ENR_2,2026-01-05T08:35:00+00:00
D2_2186,Pharmacy online mega sale - 80% off prescription drugs! [26],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-526),spam,enron_spam,TH_ENR_106,GRP_ENR_3,2026-01-05T12:46:00+00:00
D2_2187,Earn easy money online working 2 hours a day! [27],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-527)",spam,enron_spam,TH_ENR_107,GRP_ENR_4,2026-01-05T16:57:00+00:00
D2_2188,Casino bonus $500 free chip no deposit required! [28],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-528)",spam,enron_spam,TH_ENR_108,GRP_ENR_1,2026-01-05T21:08:00+00:00
D2_2189,"Cheap software licenses: Windows, Office, Photoshop! [29]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-529)",spam,enron_spam,TH_ENR_109,GRP_ENR_2,2026-01-06T01:19:00+00:00
D2_2190,Increase your website traffic by 10x guaranteed! [30],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-530),spam,enron_spam,TH_ENR_110,GRP_ENR_3,2026-01-06T05:30:00+00:00
D2_2191,Urgent notification: Your account requires immediate verification [31],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-531)",spam,enron_spam,TH_ENR_111,GRP_ENR_4,2026-01-06T09:41:00+00:00
D2_2192,Buy low price stocks now before explosive growth! [32],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-532),spam,enron_spam,TH_ENR_112,GRP_ENR_1,2026-01-06T13:52:00+00:00
D2_2193,Refinance your home loan with super low rates! [33],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-533),spam,enron_spam,TH_ENR_113,GRP_ENR_2,2026-01-06T18:03:00+00:00
D2_2194,Pharmacy online mega sale - 80% off prescription drugs! [34],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-534),spam,enron_spam,TH_ENR_114,GRP_ENR_3,2026-01-06T22:14:00+00:00
D2_2195,Earn easy money online working 2 hours a day! [35],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-535)",spam,enron_spam,TH_ENR_115,GRP_ENR_4,2026-01-07T02:25:00+00:00
D2_2196,Casino bonus $500 free chip no deposit required! [36],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-536)",spam,enron_spam,TH_ENR_116,GRP_ENR_1,2026-01-07T06:36:00+00:00
D2_2197,"Cheap software licenses: Windows, Office, Photoshop! [37]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-537)",spam,enron_spam,TH_ENR_117,GRP_ENR_2,2026-01-07T10:47:00+00:00
D2_2198,Increase your website traffic by 10x guaranteed! [38],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-538),spam,enron_spam,TH_ENR_118,GRP_ENR_3,2026-01-07T14:58:00+00:00
D2_2199,Urgent notification: Your account requires immediate verification [39],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-539)",spam,enron_spam,TH_ENR_119,GRP_ENR_4,2026-01-07T19:09:00+00:00
D2_2200,Buy low price stocks now before explosive growth! [40],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-540),spam,enron_spam,TH_ENR_100,GRP_ENR_1,2026-01-07T23:20:00+00:00
D2_2201,Refinance your home loan with super low rates! [41],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-541),spam,enron_spam,TH_ENR_101,GRP_ENR_2,2026-01-08T03:31:00+00:00
D2_2202,Pharmacy online mega sale - 80% off prescription drugs! [42],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-542),spam,enron_spam,TH_ENR_102,GRP_ENR_3,2026-01-08T07:42:00+00:00
D2_2203,Earn easy money online working 2 hours a day! [43],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-543)",spam,enron_spam,TH_ENR_103,GRP_ENR_4,2026-01-08T11:53:00+00:00
D2_2204,Casino bonus $500 free chip no deposit required! [44],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-544)",spam,enron_spam,TH_ENR_104,GRP_ENR_1,2026-01-08T16:04:00+00:00
D2_2205,"Cheap software licenses: Windows, Office, Photoshop! [45]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-545)",spam,enron_spam,TH_ENR_105,GRP_ENR_2,2026-01-08T20:15:00+00:00
D2_2206,Increase your website traffic by 10x guaranteed! [46],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-546),spam,enron_spam,TH_ENR_106,GRP_ENR_3,2026-01-09T00:26:00+00:00
D2_2207,Urgent notification: Your account requires immediate verification [47],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-547)",spam,enron_spam,TH_ENR_107,GRP_ENR_4,2026-01-09T04:37:00+00:00
D2_2208,Buy low price stocks now before explosive growth! [48],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-548),spam,enron_spam,TH_ENR_108,GRP_ENR_1,2026-01-09T08:48:00+00:00
D2_2209,Refinance your home loan with super low rates! [49],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-549),spam,enron_spam,TH_ENR_109,GRP_ENR_2,2026-01-09T12:59:00+00:00
D2_2210,Pharmacy online mega sale - 80% off prescription drugs! [50],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-550),spam,enron_spam,TH_ENR_110,GRP_ENR_3,2026-01-09T17:10:00+00:00
D2_2211,Earn easy money online working 2 hours a day! [51],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-551)",spam,enron_spam,TH_ENR_111,GRP_ENR_4,2026-01-09T21:21:00+00:00
D2_2212,Casino bonus $500 free chip no deposit required! [52],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-552)",spam,enron_spam,TH_ENR_112,GRP_ENR_1,2026-01-10T01:32:00+00:00
D2_2213,"Cheap software licenses: Windows, Office, Photoshop! [53]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-553)",spam,enron_spam,TH_ENR_113,GRP_ENR_2,2026-01-10T05:43:00+00:00
D2_2214,Increase your website traffic by 10x guaranteed! [54],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-554),spam,enron_spam,TH_ENR_114,GRP_ENR_3,2026-01-10T09:54:00+00:00
D2_2215,Urgent notification: Your account requires immediate verification [55],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-555)",spam,enron_spam,TH_ENR_115,GRP_ENR_4,2026-01-10T14:05:00+00:00
D2_2216,Buy low price stocks now before explosive growth! [56],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-556),spam,enron_spam,TH_ENR_116,GRP_ENR_1,2026-01-10T18:16:00+00:00
D2_2217,Refinance your home loan with super low rates! [57],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-557),spam,enron_spam,TH_ENR_117,GRP_ENR_2,2026-01-10T22:27:00+00:00
D2_2218,Pharmacy online mega sale - 80% off prescription drugs! [58],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-558),spam,enron_spam,TH_ENR_118,GRP_ENR_3,2026-01-11T02:38:00+00:00
D2_2219,Earn easy money online working 2 hours a day! [59],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-559)",spam,enron_spam,TH_ENR_119,GRP_ENR_4,2026-01-11T06:49:00+00:00
D2_2220,Casino bonus $500 free chip no deposit required! [60],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-560)",spam,enron_spam,TH_ENR_100,GRP_ENR_1,2026-01-11T11:00:00+00:00
D2_2221,"Cheap software licenses: Windows, Office, Photoshop! [61]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-561)",spam,enron_spam,TH_ENR_101,GRP_ENR_2,2026-01-11T15:11:00+00:00
D2_2222,Increase your website traffic by 10x guaranteed! [62],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-562),spam,enron_spam,TH_ENR_102,GRP_ENR_3,2026-01-11T19:22:00+00:00
D2_2223,Urgent notification: Your account requires immediate verification [63],"Dear user, Your online banking account will be suspended within 24 hours unless you verify your credentials here now! (Ref ID: ENR-563)",spam,enron_spam,TH_ENR_103,GRP_ENR_4,2026-01-11T23:33:00+00:00
D2_2224,Buy low price stocks now before explosive growth! [64],Hot stock alert! Company XYZ is set to skyrocket 500% this week. Buy shares now before the press release! (Ref ID: ENR-564),spam,enron_spam,TH_ENR_104,GRP_ENR_1,2026-01-12T03:44:00+00:00
D2_2225,Refinance your home loan with super low rates! [65],Save thousands on your mortgage! Pre-approved low interest home loan refinancing available immediately! Click now! (Ref ID: ENR-565),spam,enron_spam,TH_ENR_105,GRP_ENR_2,2026-01-12T07:55:00+00:00
D2_2226,Pharmacy online mega sale - 80% off prescription drugs! [66],Order top quality prescription medications online without a prescription. Fast worldwide discreet shipping guaranteed! (Ref ID: ENR-566),spam,enron_spam,TH_ENR_106,GRP_ENR_3,2026-01-12T12:06:00+00:00
D2_2227,Earn easy money online working 2 hours a day! [67],"Make $3000 weekly from home! Simple online tasks, zero experience needed. Register now for immediate access! (Ref ID: ENR-567)",spam,enron_spam,TH_ENR_107,GRP_ENR_4,2026-01-12T16:17:00+00:00
D2_2228,Casino bonus $500 free chip no deposit required! [68],"Play online slots and roulette with $500 free bonus cash! Instant payout, 100% secure platform! Claim today! (Ref ID: ENR-568)",spam,enron_spam,TH_ENR_108,GRP_ENR_1,2026-01-12T20:28:00+00:00
D2_2229,"Cheap software licenses: Windows, Office, Photoshop! [69]","Save up to 90% on OEM software downloads! Genuine keys, instant activation download link sent to your inbox! (Ref ID: ENR-569)",spam,enron_spam,TH_ENR_109,GRP_ENR_2,2026-01-13T00:39:00+00:00
D2_2230,Increase your website traffic by 10x guaranteed! [70],Drive millions of real targeted visitors to your site! Proven marketing strategy starting at only $29. Try it now! (Ref ID: ENR-570),spam,enron_spam,TH_ENR_110,GRP_ENR_3,2026-01-13T04:50:00+00:00
