email_id,subject,body,label,dataset_id,thread_id,sender_group,timestamp
D1_1116,Schedule weekly sprint sync meeting - Ref #156,"Hi Team, Let us schedule our weekly sprint sync meeting for Thursday at 10 AM PST. Please confirm your availability or propose a new time. (Tracking code: TRK-256)",meeting,business_intent,TH_111,GRP_2,2026-01-08T06:32:00+00:00
D1_1117,Project kick-off meeting invitation - Ref #157,"Dear Colleagues, You are invited to the project kick-off call on Monday at 2 PM UTC. We will review project goals, deliverables, and timelines. (Tracking code: TRK-257)",meeting,business_intent,TH_112,GRP_3,2026-01-08T09:39:00+00:00
D1_1118,Rescheduling architecture review session - Ref #158,"Hi All, Due to a scheduling conflict, we need to move the architecture review session to Wednesday at 4 PM. Hope this works for everyone. (Tracking code: TRK-258)",meeting,business_intent,TH_113,GRP_4,2026-01-08T12:46:00+00:00
D1_1119,Follow-up meeting regarding client feedback - Ref #159,"Hello Team, Let us catch up tomorrow for 30 minutes to address the client feedback received yesterday. Calendar invite to follow. (Tracking code: TRK-259)",meeting,business_intent,TH_114,GRP_5,2026-01-08T15:53:00+00:00
D1_1120,System downtime and latency issue in production database,"To Support, Our team has been experiencing extreme latency and frequent timeout errors when querying the production database. This is severely disrupting operations.",complaint,business_intent,TH_100,GRP_1,2026-01-01T00:00:00+00:00
D1_1121,Unresolved ticket #4920: Login authentication failure,"Dear Helpdesk, I submitted ticket #4920 three days ago regarding login failures, but there has been zero response. This lack of communication is unacceptable.",complaint,business_intent,TH_101,GRP_2,2026-01-01T03:07:00+00:00
D1_1122,Incorrect billing charge on monthly subscription invoice,"To Billing Department, We noticed an unauthorized surcharge on our monthly invoice #INV-8821. Please rectify this error immediately and issue a revised invoice.",complaint,business_intent,TH_102,GRP_3,2026-01-01T06:14:00+00:00
D1_1123,Broken feature in latest software release v2.4,"Hi Product Team, The export feature completely crashes the application in v2.4. This broken update was released without adequate QA testing.",complaint,business_intent,TH_103,GRP_4,2026-01-01T09:21:00+00:00
D1_1124,Poor service quality and delayed delivery of reports,"Dear Account Manager, The weekly analytics reports have been consistently delivered late for the past three weeks. We expect better reliability.",complaint,business_intent,TH_104,GRP_5,2026-01-01T12:28:00+00:00
D1_1125,Mobile application crashing continuously on iOS 17,"To Support, Users are reporting that the app crashes immediately upon opening on iOS 17. Please prioritize fixing this bug.",complaint,business_intent,TH_105,GRP_1,2026-01-01T15:35:00+00:00
D1_1126,Missing documentation for REST API endpoints,"Dear DevRel Team, The public documentation is completely missing description for authentication headers. It took hours of trial and error to integrate.",complaint,business_intent,TH_106,GRP_2,2026-01-01T18:42:00+00:00
D1_1127,Network connectivity drops in North Wing office,"Hi IT Infra, The Wi-Fi connection in the North Wing keeps dropping every 10 minutes. Please investigate the access points.",complaint,business_intent,TH_107,GRP_3,2026-01-01T21:49:00+00:00
D1_1128,System downtime and latency issue in production database - Ref #108,"To Support, Our team has been experiencing extreme latency and frequent timeout errors when querying the production database. This is severely disrupting operations. (Tracking code: TRK-208)",complaint,business_intent,TH_108,GRP_4,2026-01-02T00:56:00+00:00
D1_1129,Unresolved ticket #4920: Login authentication failure - Ref #109,"Dear Helpdesk, I submitted ticket #4920 three days ago regarding login failures, but there has been zero response. This lack of communication is unacceptable. (Tracking code: TRK-209)",complaint,business_intent,TH_109,GRP_5,2026-01-02T04:03:00+00:00
D1_1130,Incorrect billing charge on monthly subscription invoice - Ref #110,"To Billing Department, We noticed an unauthorized surcharge on our monthly invoice #INV-8821. Please rectify this error immediately and issue a revised invoice. (Tracking code: TRK-210)",complaint,business_intent,TH_110,GRP_1,2026-01-02T07:10:00+00:00
D1_1131,Broken feature in latest software release v2.4 - Ref #111,"Hi Product Team, The export feature completely crashes the application in v2.4. This broken update was released without adequate QA testing. (Tracking code: TRK-211)",complaint,business_intent,TH_111,GRP_2,2026-01-02T10:17:00+00:00
D1_1132,Poor service quality and delayed delivery of reports - Ref #112,"Dear Account Manager, The weekly analytics reports have been consistently delivered late for the past three weeks. We expect better reliability. (Tracking code: TRK-212)",complaint,business_intent,TH_112,GRP_3,2026-01-02T13:24:00+00:00
D1_1133,Mobile application crashing continuously on iOS 17 - Ref #113,"To Support, Users are reporting that the app crashes immediately upon opening on iOS 17. Please prioritize fixing this bug. (Tracking code: TRK-213)",complaint,business_intent,TH_113,GRP_4,2026-01-02T16:31:00+00:00
D1_1134,Missing documentation for REST API endpoints - Ref #114,"Dear DevRel Team, The public documentation is completely missing description for authentication headers. It took hours of trial and error to integrate. (Tracking code: TRK-214)",complaint,business_intent,TH_114,GRP_5,2026-01-02T19:38:00+00:00
D1_1135,Network connectivity drops in North Wing office - Ref #115,"Hi IT Infra, The Wi-Fi connection in the North Wing keeps dropping every 10 minutes. Please investigate the access points. (Tracking code: TRK-215)",complaint,business_intent,TH_100,GRP_1,2026-01-02T22:45:00+00:00
D1_1136,System downtime and latency issue in production database - Ref #116,"To Support, Our team has been experiencing extreme latency and frequent timeout errors when querying the production database. This is severely disrupting operations. (Tracking code: TRK-216)",complaint,business_intent,TH_101,GRP_2,2026-01-03T01:52:00+00:00
D1_1137,Unresolved ticket #4920: Login authentication failure - Ref #117,"Dear Helpdesk, I submitted ticket #4920 three days ago regarding login failures, but there has been zero response. This lack of communication is unacceptable. (Tracking code: TRK-217)",complaint,business_intent,TH_102,GRP_3,2026-01-03T04:59:00+00:00
D1_1138,Incorrect billing charge on monthly subscription invoice - Ref #118,"To Billing Department, We noticed an unauthorized surcharge on our monthly invoice #INV-8821. Please rectify this error immediately and issue a revised invoice. (Tracking code: TRK-218)",complaint,business_intent,TH_103,GRP_4,2026-01-03T08:06:00+00:00
D1_1139,Broken feature in latest software release v2.4 - Ref #119,"Hi Product Team, The export feature completely crashes the application in v2.4. This broken update was released without adequate QA testing. (Tracking code: TRK-219)",complaint,business_intent,TH_104,GRP_5,2026-01-03T11:13:00+00:00
D1_1140,Poor service quality and delayed delivery of reports - Ref #120,"Dear Account Manager, The weekly analytics reports have been consistently delivered late for the past three weeks. We expect better reliability. (Tracking code: TRK-220)",complaint,business_intent,TH_105,GRP_1,2026-01-03T14:20:00+00:00
D1_1141,Mobile application crashing continuously on iOS 17 - Ref #121,"To Support, Users are reporting that the app crashes immediately upon opening on iOS 17. Please prioritize fixing this bug. (Tracking code: TRK-221)",complaint,business_intent,TH_106,GRP_2,2026-01-03T17:27:00+00:00
D1_1142,Missing documentation for REST API endpoints - Ref #122,"Dear DevRel Team, The public documentation is completely missing description for authentication headers. It took hours of trial and error to integrate. (Tracking code: TRK-222)",complaint,business_intent,TH_107,GRP_3,2026-01-03T20:34:00+00:00
D1_1143,Network connectivity drops in North Wing office - Ref #123,"Hi IT Infra, The Wi-Fi connection in the North Wing keeps dropping every 10 minutes. Please investigate the access points. (Tracking code: TRK-223)",complaint,business_intent,TH_108,GRP_4,2026-01-03T23:41:00+00:00
D1_1144,System downtime and latency issue in production database - Ref #124,"To Support, Our team has been experiencing extreme latency and frequent timeout errors when querying the production database. This is severely disrupting operations. (Tracking code: TRK-224)",complaint,business_intent,TH_109,GRP_5,2026-01-04T02:48:00+00:00
D1_1145,Unresolved ticket #4920: Login authentication failure - Ref #125,"Dear Helpdesk, I submitted ticket #4920 three days ago regarding login failures, but there has been zero response. This lack of communication is unacceptable. (Tracking code: TRK-225)",complaint,business_intent,TH_110,GRP_1,2026-01-04T05:55:00+00:00
D1_1146,Incorrect billing charge on monthly subscription invoice - Ref #126,"To Billing Department, We noticed an unauthorized surcharge on our monthly invoice #INV-8821. Please rectify this error immediately and issue a revised invoice. (Tracking code: TRK-226)",complaint,business_intent,TH_111,GRP_2,2026-01-04T09:02:00+00:00
D1_1147,Broken feature in latest software release v2.4 - Ref #127,"Hi Product Team, The export feature completely crashes the application in v2.4. This broken update was released without adequate QA testing. (Tracking code: TRK-227)",complaint,business_intent,TH_112,GRP_3,2026-01-04T12:09:00+00:00
D1_1148,Poor service quality and delayed delivery of reports - Ref #128,"Dear Account Manager, The weekly analytics reports have been consistently delivered late for the past three weeks. We expect better reliability. (Tracking code: TRK-228)",complaint,business_intent,TH_113,GRP_4,2026-01-04T15:16:00+00:00
D1_1149,Mobile application crashing continuously on iOS 17 - Ref #129,"To Support, Users are reporting that the app crashes immediately upon opening on iOS 17. Please prioritize fixing this bug. (Tracking code: TRK-229)",complaint,business_intent,TH_114,GRP_5,2026-01-04T18:23:00+00:00
D1_1150,Missing documentation for REST API endpoints - Ref #130,"Dear DevRel Team, The public documentation is completely missing description for authentication headers. It took hours of trial and error to integrate. (Tracking code: TRK-230)",complaint,business_intent,TH_100,GRP_1,2026-01-04T21:30:00+00:00
D1_1151,Network connectivity drops in North Wing office - Ref #131,"Hi IT Infra, The Wi-Fi connection in the North Wing keeps dropping every 10 minutes. Please investigate the access points. (Tracking code: TRK-231)",complaint,business_intent,TH_101,GRP_2,2026-01-05T00:37:00+00:00
D1_1152,System downtime and latency issue in production database - Ref #132,"To Support, Our team has been experiencing extreme latency and frequent timeout errors when querying the production database. This is severely disrupting operations. (Tracking code: TRK-232)",complaint,business_intent,TH_102,GRP_3,2026-01-05T03:44:00+00:00
D1_1153,Unresolved ticket #4920: Login authentication failure - Ref #133,"Dear Helpdesk, I submitted ticket #4920 three days ago regarding login failures, but there has been zero response. This lack of communication is unacceptable. (Tracking code: TRK-233)",complaint,business_intent,TH_103,GRP_4,2026-01-05T06:51:00+00:00
D1_1154,Incorrect billing charge on monthly subscription invoice - Ref #134,"To Billing Department, We noticed an unauthorized surcharge on our monthly invoice #INV-8821. Please rectify this error immediately and issue a revised invoice. (Tracking code: TRK-234)",complaint,business_intent,TH_104,GRP_5,2026-01-05T09:58:00+00:00
D1_1155,Broken feature in latest software release v2.4 - Ref #135,"Hi Product Team, The export feature completely crashes the application in v2.4. This broken update was released without adequate QA testing. (Tracking code: TRK-235)",complaint,business_intent,TH_105,GRP_1,2026-01-05T13:05:00+00:00
D1_1156,Poor service quality and delayed delivery of reports - Ref #136,"Dear Account Manager, The weekly analytics reports have been consistently delivered late for the past three weeks. We expect better reliability. (Tracking code: TRK-236)",complaint,business_intent,TH_106,GRP_2,2026-01-05T16:12:00+00:00
D1_1157,Mobile application crashing continuously on iOS 17 - Ref #137,"To Support, Users are reporting that the app crashes immediately upon opening on iOS 17. Please prioritize fixing this bug. (Tracking code: TRK-237)",complaint,business_intent,TH_107,GRP_3,2026-01-05T19:19:00+00:00
D1_1158,Missing documentation for REST API endpoints - Ref #138,"Dear DevRel Team, The public documentation is completely missing description for authentication headers. It took hours of trial and error to integrate. (Tracking code: TRK-238)",complaint,business_intent,TH_108,GRP_4,2026-01-05T22:26:00+00:00
D1_1159,Network connectivity drops in North Wing office - Ref #139,"Hi IT Infra, The Wi-Fi connection in the North Wing keeps dropping every 10 minutes. Please investigate the access points. (Tracking code: TRK-239)",complaint,business_intent,TH_109,GRP_5,2026-01-06T01:33:00+00:00
D1_1160,System downtime and latency issue in production database - Ref #140,"To Support, Our team has been experiencing extreme latency and frequent timeout errors when querying the production database. This is severely disrupting operations. (Tracking code: TRK-240)",complaint,business_intent,TH_110,GRP_1,2026-01-06T04:40:00+00:00
D1_1161,Unresolved ticket #4920: Login authentication failure - Ref #141,"Dear Helpdesk, I submitted ticket #4920 three days ago regarding login failures, but there has been zero response. This lack of communication is unacceptable. (Tracking code: TRK-241)",complaint,business_intent,TH_111,GRP_2,2026-01-06T07:47:00+00:00
D1_1162,Incorrect billing charge on monthly subscription invoice - Ref #142,"To Billing Department, We noticed an unauthorized surcharge on our monthly invoice #INV-8821. Please rectify this error immediately and issue a revised invoice. (Tracking code: TRK-242)",complaint,business_intent,TH_112,GRP_3,2026-01-06T10:54:00+00:00
D1_1163,Broken feature in latest software release v2.4 - Ref #143,"Hi Product Team, The export feature completely crashes the application in v2.4. This broken update was released without adequate QA testing. (Tracking code: TRK-243)",complaint,business_intent,TH_113,GRP_4,2026-01-06T14:01:00+00:00
D1_1164,Poor service quality and delayed delivery of reports - Ref #144,"Dear Account Manager, The weekly analytics reports have been consistently delivered late for the past three weeks. We expect better reliability. (Tracking code: TRK-244)",complaint,business_intent,TH_114,GRP_5,2026-01-06T17:08:00+00:00
D1_1165,Mobile application crashing continuously on iOS 17 - Ref #145,"To Support, Users are reporting that the app crashes immediately upon opening on iOS 17. Please prioritize fixing this bug. (Tracking code: TRK-245)",complaint,business_intent,TH_100,GRP_1,2026-01-06T20:15:00+00:00
D1_1166,Missing documentation for REST API endpoints - Ref #146,"Dear DevRel Team, The public documentation is completely missing description for authentication headers. It took hours of trial and error to integrate. (Tracking code: TRK-246)",complaint,business_intent,TH_101,GRP_2,2026-01-06T23:22:00+00:00
D1_1167,Network connectivity drops in North Wing office - Ref #147,"Hi IT Infra, The Wi-Fi connection in the North Wing keeps dropping every 10 minutes. Please investigate the access points. (Tracking code: TRK-247)",complaint,business_intent,TH_102,GRP_3,2026-01-07T02:29:00+00:00
D1_1168,System downtime and latency issue in production database - Ref #148,"To Support, Our team has been experiencing extreme latency and frequent timeout errors when querying the production database. This is severely disrupting operations. (Tracking code: TRK-248)",complaint,business_intent,TH_103,GRP_4,2026-01-07T05:36:00+00:00
D1_1169,Unresolved ticket #4920: Login authentication failure - Ref #149,"Dear Helpdesk, I submitted ticket #4920 three days ago regarding login failures, but there has been zero response. This lack of communication is unacceptable. (Tracking code: TRK-249)",complaint,business_intent,TH_104,GRP_5,2026-01-07T08:43:00+00:00
D1_1170,Incorrect billing charge on monthly subscription invoice - Ref #150,"To Billing Department, We noticed an unauthorized surcharge on our monthly invoice #INV-8821. Please rectify this error immediately and issue a revised invoice. (Tracking code: TRK-250)",complaint,business_intent,TH_105,GRP_1,2026-01-07T11:50:00+00:00
D1_1171,Broken feature in latest software release v2.4 - Ref #151,"Hi Product Team, The export feature completely crashes the application in v2.4. This broken update was released without adequate QA testing. (Tracking code: TRK-251)",complaint,business_intent,TH_106,GRP_2,2026-01-07T14:57:00+00:00
D1_1172,Poor service quality and delayed delivery of reports - Ref #152,"Dear Account Manager, The weekly analytics reports have been consistently delivered late for the past three weeks. We expect better reliability. (Tracking code: TRK-252)",complaint,business_intent,TH_107,GRP_3,2026-01-07T18:04:00+00:00
D1_1173,Mobile application crashing continuously on iOS 17 - Ref #153,"To Support, Users are reporting that the app crashes immediately upon opening on iOS 17. Please prioritize fixing this bug. (Tracking code: TRK-253)",complaint,business_intent,TH_108,GRP_4,2026-01-07T21:11:00+00:00
D1_1174,Missing documentation for REST API endpoints - Ref #154,"Dear DevRel Team, The public documentation is completely missing description for authentication headers. It took hours of trial and error to integrate. (Tracking code: TRK-254)",complaint,business_intent,TH_109,GRP_5,2026-01-08T00:18:00+00:00
D1_1175,Network connectivity drops in North Wing office - Ref #155,"Hi IT Infra, The Wi-Fi connection in the North Wing keeps dropping every 10 minutes. Please investigate the access points. (Tracking code: TRK-255)",complaint,business_intent,TH_110,GRP_1,2026-01-08T03:25:00+00:00
D1_1176,System downtime and latency issue in production database - Ref #156,"To Support, Our team has been experiencing extreme latency and frequent timeout errors when querying the production database. This is severely disrupting operations. (Tracking code: TRK-256)",complaint,business_intent,TH_111,GRP_2,2026-01-08T06:32:00+00:00
D1_1177,Unresolved ticket #4920: Login authentication failure - Ref #157,"Dear Helpdesk, I submitted ticket #4920 three days ago regarding login failures, but there has been zero response. This lack of communication is unacceptable. (Tracking code: TRK-257)",complaint,business_intent,TH_112,GRP_3,2026-01-08T09:39:00+00:00
D1_1178,Incorrect billing charge on monthly subscription invoice - Ref #158,"To Billing Department, We noticed an unauthorized surcharge on our monthly invoice #INV-8821. Please rectify this error immediately and issue a revised invoice. (Tracking code: TRK-258)",complaint,business_intent,TH_113,GRP_4,2026-01-08T12:46:00+00:00
D1_1179,Broken feature in latest software release v2.4 - Ref #159,"Hi Product Team, The export feature completely crashes the application in v2.4. This broken update was released without adequate QA testing. (Tracking code: TRK-259)",complaint,business_intent,TH_114,GRP_5,2026-01-08T15:53:00+00:00
D1_1180,FYI: Updated office security guidelines effective next month,"Dear All, Please note that updated office access procedures will take effect on the first of next month. Review the policy attached for details.",information,business_intent,TH_100,GRP_1,2026-01-01T00:00:00+00:00
D1_1181,Company-wide holiday schedule for 2026,"Hello Everyone, Attached is the official company holiday calendar for the calendar year 2026. Keep this for your reference.",information,business_intent,TH_101,GRP_2,2026-01-01T03:07:00+00:00
D1_1182,Release notes for platform update v3.1,"Team, Platform update v3.1 has been successfully deployed. Highlights include improved search indexing and security patches.",information,business_intent,TH_102,GRP_3,2026-01-01T06:14:00+00:00
D1_1183,Minutes of meeting: Product strategy session,"Hi All, Here are the minutes from yesterday's product strategy session. No action required; for your information only.",information,business_intent,TH_103,GRP_4,2026-01-01T09:21:00+00:00
D1_1184,New team member announcement: Welcome Sarah,"Dear Team, We are thrilled to welcome Sarah Jenkins as Senior Data Scientist. She brings 8 years of ML engineering experience.",information,business_intent,TH_104,GRP_5,2026-01-01T12:28:00+00:00
D1_1185,Internal newsletter: Monthly engineering digest,"Hello Engineers, Check out the latest edition of our internal tech digest featuring articles on microservices and vector databases.",information,business_intent,TH_105,GRP_1,2026-01-01T15:35:00+00:00
D1_1186,Notice of scheduled maintenance window this weekend,"All, Maintenance will be performed on the main server cluster this Saturday from 1 AM to 4 AM EST. Services may be intermittently unavailable.",information,business_intent,TH_106,GRP_2,2026-01-01T18:42:00+00:00
D1_1187,Policy update regarding remote work expense reimbursement,"Dear Employees, The expense reimbursement policy for remote work equipment has been updated. Please consult the intranet portal.",information,business_intent,TH_107,GRP_3,2026-01-01T21:49:00+00:00
D1_1188,FYI: Updated office security guidelines effective next month - Ref #108,"Dear All, Please note that updated office access procedures will take effect on the first of next month. Review the policy attached for details. (Tracking code: TRK-208)",information,business_intent,TH_108,GRP_4,2026-01-02T00:56:00+00:00
D1_1189,Company-wide holiday schedule for 2026 - Ref #109,"Hello Everyone, Attached is the official company holiday calendar for the calendar year 2026. Keep this for your reference. (Tracking code: TRK-209)",information,business_intent,TH_109,GRP_5,2026-01-02T04:03:00+00:00
D1_1190,Release notes for platform update v3.1 - Ref #110,"Team, Platform update v3.1 has been successfully deployed. Highlights include improved search indexing and security patches. (Tracking code: TRK-210)",information,business_intent,TH_110,GRP_1,2026-01-02T07:10:00+00:00
D1_1191,Minutes of meeting: Product strategy session - Ref #111,"Hi All, Here are the minutes from yesterday's product strategy session. No action required; for your information only. (Tracking code: TRK-211)",information,business_intent,TH_111,GRP_2,2026-01-02T10:17:00+00:00
D1_1192,New team member announcement: Welcome Sarah - Ref #112,"Dear Team, We are thrilled to welcome Sarah Jenkins as Senior Data Scientist. She brings 8 years of ML engineering experience. (Tracking code: TRK-212)",information,business_intent,TH_112,GRP_3,2026-01-02T13:24:00+00:00
D1_1193,Internal newsletter: Monthly engineering digest - Ref #113,"Hello Engineers, Check out the latest edition of our internal tech digest featuring articles on microservices and vector databases. (Tracking code: TRK-213)",information,business_intent,TH_113,GRP_4,2026-01-02T16:31:00+00:00
D1_1194,Notice of scheduled maintenance window this weekend - Ref #114,"All, Maintenance will be performed on the main server cluster this Saturday from 1 AM to 4 AM EST. Services may be intermittently unavailable. (Tracking code: TRK-214)",information,business_intent,TH_114,GRP_5,2026-01-02T19:38:00+00:00
D1_1195,Policy update regarding remote work expense reimbursement - Ref #115,"Dear Employees, The expense reimbursement policy for remote work equipment has been updated. Please consult the intranet portal. (Tracking code: TRK-215)",information,business_intent,TH_100,GRP_1,2026-01-02T22:45:00+00:00
D1_1196,FYI: Updated office security guidelines effective next month - Ref #116,"Dear All, Please note that updated office access procedures will take effect on the first of next month. Review the policy attached for details. (Tracking code: TRK-216)",information,business_intent,TH_101,GRP_2,2026-01-03T01:52:00+00:00
D1_1197,Company-wide holiday schedule for 2026 - Ref #117,"Hello Everyone, Attached is the official company holiday calendar for the calendar year 2026. Keep this for your reference. (Tracking code: TRK-217)",information,business_intent,TH_102,GRP_3,2026-01-03T04:59:00+00:00
D1_1198,Release notes for platform update v3.1 - Ref #118,"Team, Platform update v3.1 has been successfully deployed. Highlights include improved search indexing and security patches. (Tracking code: TRK-218)",information,business_intent,TH_103,GRP_4,2026-01-03T08:06:00+00:00
D1_1199,Minutes of meeting: Product strategy session - Ref #119,"Hi All, Here are the minutes from yesterday's product strategy session. No action required; for your information only. (Tracking code: TRK-219)",information,business_intent,TH_104,GRP_5,2026-01-03T11:13:00+00:00
D1_1200,New team member announcement: Welcome Sarah - Ref #120,"Dear Team, We are thrilled to welcome Sarah Jenkins as Senior Data Scientist. She brings 8 years of ML engineering experience. (Tracking code: TRK-220)",information,business_intent,TH_105,GRP_1,2026-01-03T14:20:00+00:00
D1_1201,Internal newsletter: Monthly engineering digest - Ref #121,"Hello Engineers, Check out the latest edition of our internal tech digest featuring articles on microservices and vector databases. (Tracking code: TRK-221)",information,business_intent,TH_106,GRP_2,2026-01-03T17:27:00+00:00
D1_1202,Notice of scheduled maintenance window this weekend - Ref #122,"All, Maintenance will be performed on the main server cluster this Saturday from 1 AM to 4 AM EST. Services may be intermittently unavailable. (Tracking code: TRK-222)",information,business_intent,TH_107,GRP_3,2026-01-03T20:34:00+00:00
D1_1203,Policy update regarding remote work expense reimbursement - Ref #123,"Dear Employees, The expense reimbursement policy for remote work equipment has been updated. Please consult the intranet portal. (Tracking code: TRK-223)",information,business_intent,TH_108,GRP_4,2026-01-03T23:41:00+00:00
D1_1204,FYI: Updated office security guidelines effective next month - Ref #124,"Dear All, Please note that updated office access procedures will take effect on the first of next month. Review the policy attached for details. (Tracking code: TRK-224)",information,business_intent,TH_109,GRP_5,2026-01-04T02:48:00+00:00
D1_1205,Company-wide holiday schedule for 2026 - Ref #125,"Hello Everyone, Attached is the official company holiday calendar for the calendar year 2026. Keep this for your reference. (Tracking code: TRK-225)",information,business_intent,TH_110,GRP_1,2026-01-04T05:55:00+00:00
D1_1206,Release notes for platform update v3.1 - Ref #126,"Team, Platform update v3.1 has been successfully deployed. Highlights include improved search indexing and security patches. (Tracking code: TRK-226)",information,business_intent,TH_111,GRP_2,2026-01-04T09:02:00+00:00
D1_1207,Minutes of meeting: Product strategy session - Ref #127,"Hi All, Here are the minutes from yesterday's product strategy session. No action required; for your information only. (Tracking code: TRK-227)",information,business_intent,TH_112,GRP_3,2026-01-04T12:09:00+00:00
D1_1208,New team member announcement: Welcome Sarah - Ref #128,"Dear Team, We are thrilled to welcome Sarah Jenkins as Senior Data Scientist. She brings 8 years of ML engineering experience. (Tracking code: TRK-228)",information,business_intent,TH_113,GRP_4,2026-01-04T15:16:00+00:00
D1_1209,Internal newsletter: Monthly engineering digest - Ref #129,"Hello Engineers, Check out the latest edition of our internal tech digest featuring articles on microservices and vector databases. (Tracking code: TRK-229)",information,business_intent,TH_114,GRP_5,2026-01-04T18:23:00+00:00
D1_1210,Notice of scheduled maintenance window this weekend - Ref #130,"All, Maintenance will be performed on the main server cluster this Saturday from 1 AM to 4 AM EST. Services may be intermittently unavailable. (Tracking code: TRK-230)",information,business_intent,TH_100,GRP_1,2026-01-04T21:30:00+00:00
D1_1211,Policy update regarding remote work expense reimbursement - Ref #131,"Dear Employees, The expense reimbursement policy for remote work equipment has been updated. Please consult the intranet portal. (Tracking code: TRK-231)",information,business_intent,TH_101,GRP_2,2026-01-05T00:37:00+00:00
D1_1212,FYI: Updated office security guidelines effective next month - Ref #132,"Dear All, Please note that updated office access procedures will take effect on the first of next month. Review the policy attached for details. (Tracking code: TRK-232)",information,business_intent,TH_102,GRP_3,2026-01-05T03:44:00+00:00
D1_1213,Company-wide holiday schedule for 2026 - Ref #133,"Hello Everyone, Attached is the official company holiday calendar for the calendar year 2026. Keep this for your reference. (Tracking code: TRK-233)",information,business_intent,TH_103,GRP_4,2026-01-05T06:51:00+00:00
D1_1214,Release notes for platform update v3.1 - Ref #134,"Team, Platform update v3.1 has been successfully deployed. Highlights include improved search indexing and security patches. (Tracking code: TRK-234)",information,business_intent,TH_104,GRP_5,2026-01-05T09:58:00+00:00
D1_1215,Minutes of meeting: Product strategy session - Ref #135,"Hi All, Here are the minutes from yesterday's product strategy session. No action required; for your information only. (Tracking code: TRK-235)",information,business_intent,TH_105,GRP_1,2026-01-05T13:05:00+00:00
D1_1216,New team member announcement: Welcome Sarah - Ref #136,"Dear Team, We are thrilled to welcome Sarah Jenkins as Senior Data Scientist. She brings 8 years of ML engineering experience. (Tracking code: TRK-236)",information,business_intent,TH_106,GRP_2,2026-01-05T16:12:00+00:00
D1_1217,Internal newsletter: Monthly engineering digest - Ref #137,"Hello Engineers, Check out the latest edition of our internal tech digest featuring articles on microservices and vector databases. (Tracking code: TRK-237)",information,business_intent,TH_107,GRP_3,2026-01-05T19:19:00+00:00
D1_1218,Notice of scheduled maintenance window this weekend - Ref #138,"All, Maintenance will be performed on the main server cluster this Saturday from 1 AM to 4 AM EST. Services may be intermittently unavailable. (Tracking code: TRK-238)",information,business_intent,TH_108,GRP_4,2026-01-05T22:26:00+00:00
D1_1219,Policy update regarding remote work expense reimbursement - Ref #139,"Dear Employees, The expense reimbursement policy for remote work equipment has been updated. Please consult the intranet portal. (Tracking code: TRK-239)",information,business_intent,TH_109,GRP_5,2026-01-06T01:33:00+00:00
D1_1220,FYI: Updated office security guidelines effective next month - Ref #140,"Dear All, Please note that updated office access procedures will take effect on the first of next month. Review the policy attached for details. (Tracking code: TRK-240)",information,business_intent,TH_110,GRP_1,2026-01-06T04:40:00+00:00
D1_1221,Company-wide holiday schedule for 2026 - Ref #141,"Hello Everyone, Attached is the official company holiday calendar for the calendar year 2026. Keep this for your reference. (Tracking code: TRK-241)",information,business_intent,TH_111,GRP_2,2026-01-06T07:47:00+00:00
D1_1222,Release notes for platform update v3.1 - Ref #142,"Team, Platform update v3.1 has been successfully deployed. Highlights include improved search indexing and security patches. (Tracking code: TRK-242)",information,business_intent,TH_112,GRP_3,2026-01-06T10:54:00+00:00
D1_1223,Minutes of meeting: Product strategy session - Ref #143,"Hi All, Here are the minutes from yesterday's product strategy session. No action required; for your information only. (Tracking code: TRK-243)",information,business_intent,TH_113,GRP_4,2026-01-06T14:01:00+00:00
D1_1224,New team member announcement: Welcome Sarah - Ref #144,"Dear Team, We are thrilled to welcome Sarah Jenkins as Senior Data Scientist. She brings 8 years of ML engineering experience. (Tracking code: TRK-244)",information,business_intent,TH_114,GRP_5,2026-01-06T17:08:00+00:00
D1_1225,Internal newsletter: Monthly engineering digest - Ref #145,"Hello Engineers, Check out the latest edition of our internal tech digest featuring articles on microservices and vector databases. (Tracking code: TRK-245)",information,business_intent,TH_100,GRP_1,2026-01-06T20:15:00+00:00
D1_1226,Notice of scheduled maintenance window this weekend - Ref #146,"All, Maintenance will be performed on the main server cluster this Saturday from 1 AM to 4 AM EST. Services may be intermittently unavailable. (Tracking code: TRK-246)",information,business_intent,TH_101,GRP_2,2026-01-06T23:22:00+00:00
D1_1227,Policy update regarding remote work expense reimbursement - Ref #147,"Dear Employees, The expense reimbursement policy for remote work equipment has been updated. Please consult the intranet portal. (Tracking code: TRK-247)",information,business_intent,TH_102,GRP_3,2026-01-07T02:29:00+00:00
D1_1228,FYI: Updated office security guidelines effective next month - Ref #148,"Dear All, Please note that updated office access procedures will take effect on the first of next month. Review the policy attached for details. (Tracking code: TRK-248)",information,business_intent,TH_103,GRP_4,2026-01-07T05:36:00+00:00
D1_1229,Company-wide holiday schedule for 2026 - Ref #149,"Hello Everyone, Attached is the official company holiday calendar for the calendar year 2026. Keep this for your reference. (Tracking code: TRK-249)",information,business_intent,TH_104,GRP_5,2026-01-07T08:43:00+00:00
D1_1230,Release notes for platform update v3.1 - Ref #150,"Team, Platform update v3.1 has been successfully deployed. Highlights include improved search indexing and security patches. (Tracking code: TRK-250)",information,business_intent,TH_105,GRP_1,2026-01-07T11:50:00+00:00
